Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,APF_Non_APF__c,Address__c,Asset_Description__c,Asset_Type__c,Loan_Id_Ext__c,Loan_Number__c,Market_Value__c,Property_City__c,Property_Type__c,Property_Value__c
"a04Ff0000008lnxIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnx","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Building A, 6, 603, Girisparsh,Gat No.859,Hissa No.1,Near Shivbhumi Vidyalaya, Off Pune Satara Road, Khed Shivapur, Tal Haveli,, ,Pune, MAHARASHTRA-412205, India","Residential","Property","HOU/DEL/0223/00219","a00Ff000003QOuaIAG","3000120.00","Pune","Apartment","2690625.00"
"a04Ff0000008lnyIAA","005Ff000001F2fFIAS","false","a04Ff0000008lny","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF",", 1, 101, Panchshlok Residency,B/h. Satymev Hospital, Chandkheda, Ahmedabad., Chandkheda, Ahmedabad., Sr. No- 251, O.P. No- 18 (Draft), F.P. No- 18, D.T,B/h. Satymev Hospital,, Ahmedabad, Gujarat-382424, India","Residential","Property","HOU/DEL/0223/00066","a00Ff000003QSP2IAO","2381400.00","Ahmedabad","Apartment","1354000.00"
"a04Ff0000008lnzIAA","005Ff000001F2fFIAS","false","a04Ff0000008lnz","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Flat No 302, 3rd Floor,, C Wing, , J S Tower CHSL,, Mahavir Nagar,Near Balaji Party Hall,, Kandivali (W), Mumbai, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00260","a00Ff000003QSVpIAO","19140000.00","Mumbai","Apartment","1.00"
"a04Ff0000008lo0IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo0","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Middle part of plot no 72, sector C suryadev Nagar, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00071","a00Ff000003QSP7IAO","2350000.00","Indore","House","2350000.00"
"a04Ff0000008lo1IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo1","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Municipal Katha No.6670/578,, Floor mill road, Nazarabad ward no 11, Tumkur, Karnataka, India,","Residential","Property","HOU/DEL/0223/00612","a00Ff000003QPL1IAO","2960002.00","Tumkur","House","1.00"
"a04Ff0000008lo2IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo2","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","House No.1, Gulab Valley, Bhamian Road, Mundian Kalan, Punjab, India,","Residential","Property","HOU/DEL/0223/00238","a00Ff000003QSVTIA4","","Ludhiana","House","1700000.00"
"a04Ff0000008lo3IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo3","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","Plot No C, F No 3/574A, Jaya Shankar Nagar 6th Street, Vaiko Street, Palavakkam, Chennai, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00224","a00Ff000003QSVFIA4","3400000.00","Chennai","House","3400000.00"
"a04Ff0000008lo4IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo4","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","3, 3RD MAIN 3RD CROSS SOMANNA GARDEN NEAR GKVK ROAD, THINDLU VILLAGE YELAHANKA HOBLI, Bangalore, Karnataka, India,","Residential","Property","HOU/DEL/0223/00065","a00Ff000003QSP1IAO","4825000.00","Bangalore","House","4825000.00"
"a04Ff0000008lo5IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo5","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","NAPF","PLOT NO 30, NORTH PORTION,, NARASHIMA PALLAVA NAGAR, CHAKARAVARTHY NAGAR, UNAMANCHERY,, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00623","a00Ff000003QPLCIA4","1555200.00","Chennai","Land","1555200.00"
"a04Ff0000008lo6IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo6","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Casa Fontana wing F, 8, 806, ,,","Residential","Property","HOU/DEL/0223/00067","a00Ff000003QSP3IAO","4705335.00","","Apartment","4028616.00"
"a04Ff0000008lo7IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo7","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:21.000Z","","","APF","Wing A, 1, 106, Sonai Park,G. no. 96 P, (Old G. No. 93 P.) & G. no. 103 P, (Old G. No. 100 P) At. Mouje Pirangut, Tal ? Mulsh, ,Pune, MAHARASHTRA-412115, India","Residential","Property","HOU/DEL/0223/00270","a00Ff000003QSVzIAO","1802001.00","Pune","Apartment","1700000.00"
"a04Ff0000008lo9IAA","005Ff000001F2fFIAS","false","a04Ff0000008lo9","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00672","a00Ff000003QWFTIA4","","","House",""
"a04Ff0000008loAIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loA","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00682","a00Ff000003QWFdIAO","","","House",""
"a04Ff0000008loBIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loB","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00683","a00Ff000003QWFeIAO","","","House",""
"a04Ff0000008loCIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loC","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00685","a00Ff000003QWFgIAO","","","House",""
"a04Ff0000008loDIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loD","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF","Site No 142 Bagalagunte VillageYeswanthapura HobliBangalore,","","Property","HOU/DEL/0223/00684","a00Ff000003QWFfIAO","","JAYANAGAR","House",""
"a04Ff0000008loEIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loE","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF","G-102 Sri Meenkashi Aprt Adj Super Car Garage3rd Cross Devegowda Main,","","Property","HOU/DEL/0223/00686","a00Ff000003QWFhIAO","","JAYANAGAR","House",""
"a04Ff0000008loFIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loF","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00674","a00Ff000003QWFVIA4","","","House",""
"a04Ff0000008loGIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loG","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF","No.54 Main BhavanChannakeshavanagar  SingasandraBangalore,","","Property","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","","JAYANAGAR","House",""
"a04Ff0000008loHIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loH","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00673","a00Ff000003QWFUIA4","","","House",""
"a04Ff0000008loIIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loI","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00677","a00Ff000003QWFYIA4","","","House",""
"a04Ff0000008loJIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loJ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00671","a00Ff000003QWFSIA4","","","House",""
"a04Ff0000008loKIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loK","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF","Flat No.204  2nd Floor  Manish Residency  Sarakki28th Main Road  6th P,","","Property","HOU/DEL/0223/00678","a00Ff000003QWFZIA4","","JAYANAGAR","House",""
"a04Ff0000008loLIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loL","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00679","a00Ff000003QWFaIAO","","","House",""
"a04Ff0000008loMIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loM","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00681","a00Ff000003QWFcIAO","","","House",""
"a04Ff0000008loNIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loN","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00680","a00Ff000003QWFbIAO","","","House",""
"a04Ff0000008loOIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loO","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00688","a00Ff000003QWFjIAO","","","House",""
"a04Ff0000008loPIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loP","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00687","a00Ff000003QWFiIAO","","","House",""
"a04Ff0000008loQIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loQ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00691","a00Ff000003QWFmIAO","","","House",""
"a04Ff0000008loRIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loR","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF","H L No 9 Khata No 49 Konappan AgraharaBegur HobliBangalore,","","Property","HOU/DEL/0223/00690","a00Ff000003QWFlIAO","","JAYANAGAR","House",""
"a04Ff0000008loSIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00689","a00Ff000003QWFkIAO","","","House",""
"a04Ff0000008loTIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loT","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","","","House",""
"a04Ff0000008loUIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loU","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","005Ff000001F2fFIAS","2023-05-18T12:31:05.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00692","a00Ff000003QWFnIAO","","","House",""
"a04Ff0000008loVIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loV","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00123","a00Ff000003QOt2IAG","","","House",""
"a04Ff0000008loWIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loW","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00580","a00Ff000003QPKVIA4","","","House",""
"a04Ff0000008loXIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loX","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","NO.320/3,SIDDAIAH LAYOUT,NEAR NANDI TOYATA SERVICE CENTRE,HOSUR MAIN ROAD,BOMMANAHALLI VILLAGE,BANGALORE,KARNATAKA,560068, BOMMANAHALLI VILLAGE, Karnataka, 560068,","","Property","HOU/DEL/0223/00047","a00Ff000003QSOjIAO","","JAYANAGAR","House",""
"a04Ff0000008loYIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loY","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","FLAT NO.M-1105,MANTRI WEBCITY M-BLOCK 11TH FLOOR KOTHNUR VILLAGE K R PURAM,HENNUR MAIN ROAD,BANGALORE,KARNATAKA,560077, HENNUR MAIN ROAD, Karnataka, 560077,","","Property","HOU/DEL/0223/00049","a00Ff000003QSOlIAO","","JAYANAGAR","House",""
"a04Ff0000008loZIAQ","005Ff000001F2fFIAS","false","a04Ff0000008loZ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","FLAT NO.1205,M BLOCK,12TH FLOOR,MANTRI WEBCITY,NAGARESHWARA NAGENAHALLI,KOTHANUR,BANGALORE,KARNATAKA,560077, KOTHANUR, Karnataka, 560077,","","Property","HOU/DEL/0223/00048","a00Ff000003QSOkIAO","","JAYANAGAR","House",""
"a04Ff0000008loaIAA","005Ff000001F2fFIAS","false","a04Ff0000008loa","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00592","a00Ff000003QPKhIAO","","","House",""
"a04Ff0000008lobIAA","005Ff000001F2fFIAS","false","a04Ff0000008lob","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00127","a00Ff000003QOt6IAG","","","House",""
"a04Ff0000008locIAA","005Ff000001F2fFIAS","false","a04Ff0000008loc","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","","","House",""
"a04Ff0000008lodIAA","005Ff000001F2fFIAS","false","a04Ff0000008lod","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SHOP NI.1,AJMERA AVENUE,DODDATHOGUR ,ELECTRONIC CITY,BANGALORE,KARNATAKA,560100, ELECTRONIC CITY, Karnataka, 560100,","","Property","HOU/DEL/0223/00131","a00Ff000003QOtAIAW","30139484.00","JAYANAGAR","House","30139484.00"
"a04Ff0000008loeIAA","005Ff000001F2fFIAS","false","a04Ff0000008loe","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SHOP NO-10,AJMERA AVENUE DODDATHOGURA ELECTRONIC CITY PHASE - 1,ELECTRONIC CITY,BANGALORE,KARNATAKA,560100, ELECTRONIC CITY, Karnataka, 560100,","","Property","HOU/DEL/0223/00132","a00Ff000003QOtBIAW","","JAYANAGAR","House",""
"a04Ff0000008lofIAA","005Ff000001F2fFIAS","false","a04Ff0000008lof","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00129","a00Ff000003QOt8IAG","","","House",""
"a04Ff0000008logIAA","005Ff000001F2fFIAS","false","a04Ff0000008log","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00128","a00Ff000003QOt7IAG","","","House",""
"a04Ff0000008lohIAA","005Ff000001F2fFIAS","false","a04Ff0000008loh","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00173","a00Ff000003QOtqIAG","","","House",""
"a04Ff0000008loiIAA","005Ff000001F2fFIAS","false","a04Ff0000008loi","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00176","a00Ff000003QOttIAG","","","House",""
"a04Ff0000008lojIAA","005Ff000001F2fFIAS","false","a04Ff0000008loj","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SITE. 59&60, NEAR BY BGS HOSPITAL, MYLASANDRA VILLAGE,,KENGERI HOLBI,BANGALORE,KARNATAKA,560060, KENGERI HOLBI, Karnataka, 560060,","","Property","HOU/DEL/0223/00596","a00Ff000003QPKlIAO","","JAYANAGAR","House",""
"a04Ff0000008lokIAA","005Ff000001F2fFIAS","false","a04Ff0000008lok","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00590","a00Ff000003QPKfIAO","","","House",""
"a04Ff0000008lolIAA","005Ff000001F2fFIAS","false","a04Ff0000008lol","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00165","a00Ff000003QOtiIAG","","","House",""
"a04Ff0000008lomIAA","005Ff000001F2fFIAS","false","a04Ff0000008lom","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00166","a00Ff000003QOtjIAG","","","House",""
"a04Ff0000008lonIAA","005Ff000001F2fFIAS","false","a04Ff0000008lon","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","SITE NO.1486,40TH CROSS,4TH T BLOCK,,JAYANAGAR,BANGALORE,KARNATAKA,560041, JAYANAGAR, Karnataka, 560041,","","Property","HOU/DEL/0223/00050","a00Ff000003QSOmIAO","","JAYANAGAR","House",""
"a04Ff0000008looIAA","005Ff000001F2fFIAS","false","a04Ff0000008loo","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00126","a00Ff000003QOt5IAG","","","House",""
"a04Ff0000008lopIAA","005Ff000001F2fFIAS","false","a04Ff0000008lop","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00694","a00Ff000003QWFpIAO","","","House",""
"a04Ff0000008loqIAA","005Ff000001F2fFIAS","false","a04Ff0000008loq","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00140","a00Ff000003QOtJIAW","","","House",""
"a04Ff0000008lorIAA","005Ff000001F2fFIAS","false","a04Ff0000008lor","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00593","a00Ff000003QPKiIAO","","","House",""
"a04Ff0000008losIAA","005Ff000001F2fFIAS","false","a04Ff0000008los","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00594","a00Ff000003QPKjIAO","","","House",""
"a04Ff0000008lotIAA","005Ff000001F2fFIAS","false","a04Ff0000008lot","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00597","a00Ff000003QPKmIAO","","","House",""
"a04Ff0000008louIAA","005Ff000001F2fFIAS","false","a04Ff0000008lou","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00135","a00Ff000003QOtEIAW","","","House",""
"a04Ff0000008lovIAA","005Ff000001F2fFIAS","false","a04Ff0000008lov","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00167","a00Ff000003QOtkIAG","","","House",""
"a04Ff0000008lowIAA","005Ff000001F2fFIAS","false","a04Ff0000008low","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","CHAMUNDI COMPLEX, SURVEY NO 26, HONGASANDRA VILLAGE,,BEGUR HOBLI,,BANGALORE,KARNATAKA,560068, BEGUR HOBLI,, Karnataka, 560068,","","Property","HOU/DEL/0223/00579","a00Ff000003QPKUIA4","","JAYANAGAR","House",""
"a04Ff0000008loxIAA","005Ff000001F2fFIAS","false","a04Ff0000008lox","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00134","a00Ff000003QOtDIAW","","","House",""
"a04Ff0000008loyIAA","005Ff000001F2fFIAS","false","a04Ff0000008loy","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00595","a00Ff000003QPKkIAO","","","House",""
"a04Ff0000008lozIAA","005Ff000001F2fFIAS","false","a04Ff0000008loz","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","NO.208 & 209,100FT ROAD, NEAR ITTAMADU JUNCTION,3RD PHASE, BSK 3RD STG,BSK 3RD STAGE,BANGALORE,KARNATAKA,560085, BSK 3RD STAGE, Karnataka, 560085,","","Property","HOU/DEL/0223/00601","a00Ff000003QPKqIAO","","JAYANAGAR","House",""
"a04Ff0000008lp0IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp0","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF","NO.485/75, 38TH CROSS,OPP.JSS COLLEGE,JAYANAGAR 8TH BLOCK,BANGALORE,KARNATAKA,560082, JAYANAGAR 8TH BLOCK, Karnataka, 560082,","","Property","HOU/DEL/0223/00598","a00Ff000003QPKnIAO","","JAYANAGAR","House",""
"a04Ff0000008lp1IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp1","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00599","a00Ff000003QPKoIAO","","","House",""
"a04Ff0000008lp2IAA","005Ff000001F2fFIAS","false","a04Ff0000008lp2","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","005Ff000001F2fFIAS","2023-05-18T12:22:07.000Z","","","NAPF",", , , ,,","","Property","HOU/DEL/0223/00591","a00Ff000003QPKgIAO","","","House",""
